Shop_ID,Shopname,Tag,Googlemap_link,District,State,State_code,Latitude,Longitude,Instagram_link,Facebook_link,Twitter_link,Tiktok_link,Whatsapp_link,Date Collected,Time Collected
slow-wood-coffee,Slow Wood Coffee,,"https://www.google.com/maps/search/?api=1&query=3.1699203,101.6557806&query_place_id=ChIJwcXXrupJzDERBawdinm1VOA",Kuala Lumpur,Kuala Lumpur,14,3.1699203,101.6557806,https://www.instagram.com/slowwood.coffee,,,,,20-03-2024,03:36:07
kisar-cafe,KiSAR Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.4274175,101.127824&query_place_id=ChIJu5_7z2oRtTERprsmGxVPNGw",Gerik,Perak,8,5.4274175,101.127824,https://www.instagram.com/kisarcafe,,,https://www.tiktok.com/kisarcafe,https://wa.me/60125827059,20-03-2024,03:36:07
oddday,Oddday,,"https://www.google.com/maps/search/?api=1&query=3.1267524,101.6172548&query_place_id=ChIJZ4xBjyFJzDERrW3lbQTaApw",Petaling Jaya,Selangor,10,3.1267524,101.6172548,https://www.instagram.com/oddday_pj,,,,,20-03-2024,03:36:07
traffic-bean,Traffic Bean,,"https://www.google.com/maps/search/?api=1&query=5.4222546,100.3398539&query_place_id=ChIJu642S-_DSjARTP1CUdeArOY",George Town,Pulau Pinang,7,5.4222546,100.3398539,https://www.instagram.com/trafficbean.my,,,,,20-03-2024,03:36:07
unfold-cafe,Unfold Cafe,,"https://www.google.com/maps/search/?api=1&query=3.081863,101.6010883&query_place_id=ChIJne-AgZ5NzDERfObwV5qp1-U",Petaling Jaya,Selangor,10,3.081863,101.6010883,https://www.instagram.com/unfold.tgtinlife,,,,,20-03-2024,03:36:07
hasanah-coffee-shop,Hasanah Coffee Shop,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9597989,101.7528773&query_place_id=ChIJK7aCNCr1QkQRoiuGTOQd9-U",Bandar Baru Bangi,Selangor,10,2.9597989,101.7528773,https://www.instagram.com/brewdatcoffee,,,,,20-03-2024,03:36:07
kopi-hujung-minggu,Kopi Hujung Minggu,"Muslim Owner,  Mobile","https://www.google.com/maps/search/?api=1&query=3.0963838,101.5367456&query_place_id=ChIJkzSLsZBNzDER7kgI4eYDWPA",Shah Alam,Selangor,10,3.0963838,101.5367456,https://www.instagram.com/kopihujungminggu,,,,,20-03-2024,03:36:07
caffea-cafe,Caffea Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.248668299999999,103.4245701&query_place_id=ChIJxWVvXlt_yDERInrhrVW6SwU",Kemaman,Terengganu,11,4.248668299999999,103.4245701,https://www.instagram.com/caffea.cafekemaman,https://www.facebook.com/profile.php?id=100066619702192,,,,20-03-2024,03:36:07
pekan-kopi,Pekan Kopi,"Muslim Owner,  Early Bird","https://www.google.com/maps/search/?api=1&query=2.2045703,102.2252331&query_place_id=ChIJ6b_UR0fx0TERTzoA_SoubeU",Melaka,Melaka,4,2.2045703,102.2252331,https://www.instagram.com/pekan_kopi,,,,,20-03-2024,03:36:07
caffeine-hut,Caffeine Hut,"Muslim Owner,  Early Bird","https://www.google.com/maps/search/?api=1&query=4.511908,103.4433843&query_place_id=ChIJm9IoVPVxyDERuclpgYV7UUw",Kemaman,Terengganu,11,4.511908,103.4433843,https://www.instagram.com/thecaffeinehut,,,,https://wa.me/60194927017,20-03-2024,03:36:07
belinjo,Belinjo,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.1235833,101.4697365&query_place_id=ChIJn6Oy-CVRzDERutiRiKYF3Mo",Shah Alam,Selangor,10,3.1235833,101.4697365,https://www.instagram.com/belinjo.my,,,,https://wa.me/60149822993,20-03-2024,03:36:07
the-great-coffee-club,The Great Coffee Club,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.0755839,101.5513462&query_place_id=ChIJkdlp9XtNzDEReFi228ac1Ms",Shah Alam,Selangor,10,3.0755839,101.5513462,https://www.instagram.com/thegreatcoffeeclub,,,https://www.tiktok.com/@thegreatcoffeeub?_t=8b2ZAxAV8uG&_r=1,,20-03-2024,03:36:07
white-sand-cafe-shah-alam,White Sand Cafe,,"https://www.google.com/maps/search/?api=1&query=3.1094464,101.4602486&query_place_id=ChIJucjDjjlTzDERLpt75ImTXVY",Shah Alam,Selangor,10,3.1094464,101.4602486,https://www.instagram.com/whitesand.scm,https://www.facebook.com/whitesandcafe,,,https://wa.me/60172008211,20-03-2024,03:36:07
whitemori,Whitemori,,"https://www.google.com/maps/search/?api=1&query=3.0895061,101.4496307&query_place_id=ChIJDVTRPAdTzDER_RRCvcvoTdc",Klang,Selangor,10,3.0895061,101.4496307,https://www.instagram.com/whitemori_bakinglab,,,,https://wa.me/60162456178,20-03-2024,03:36:07
grounded-zone,Grounded Zone,,"https://www.google.com/maps/search/?api=1&query=3.0896463,101.4482064&query_place_id=ChIJL4Z-sipTzDERhFFvo6FF8Wg",Klang,Selangor,10,3.0896463,101.4482064,https://www.instagram.com/grounded.zone,,,,https://wa.me/601131276786,20-03-2024,03:36:07
dodoo,Dodoo KL,,"https://www.google.com/maps/search/?api=1&query=3.1432151,101.6966177&query_place_id=ChIJF9vClg9JzDEROmZLFClX7BI",Kuala Lumpur,Kuala Lumpur,14,3.1432151,101.6966177,https://www.instagram.com/dodoo_kl,https://www.facebook.com/dodookl,,,https://wa.me/60129845966,20-03-2024,03:36:07
baking-khaki,Baking Khaki,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=4.876935599999999,100.7288303&query_place_id=ChIJkXfHaZmvyjER9j-RSUWfUUw",Taiping,Perak,8,4.876935599999999,100.7288303,https://www.instagram.com/bakingkhaki,https://www.facebook.com/Baking Khaki,,,https://wa.me/601156818180,20-03-2024,03:36:07
karya-bukan-zenopy,Karya Bulan,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.007617,101.6684123&query_place_id=ChIJSRnC1xy1zTER3ockJJOBpwg",Seri Kembangan,Selangor,10,3.007617,101.6684123,https://www.instagram.com/karya.bulan,https://www.facebook.com/profile.php?id=100080154157859&mibextid=LQQJ4d,,,https://wa.me/601172344961,20-03-2024,03:36:07
summer-palace,Summer Palace,"Muslim Owner,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=3.0505094,101.5383086&query_place_id=ChIJd83HD6VXzDERqbo-P9T1AIg",Shah Alam,Selangor,10,3.0505094,101.5383086,https://www.instagram.com/sxmmerpalace,,,https://www.tiktok.com/@sxmmerpalace,https://wa.me/60194410730,20-03-2024,03:36:07
drip-plop,Drip Plop,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=5.644192299999999,100.4898177&query_place_id=ChIJHwLq1aopSzAR2ZFzmljG0TM",Sungai Petani,Kedah,2,5.644192299999999,100.4898177,https://www.instagram.com/drip.plop,,,,https://wa.me/60134083215,20-03-2024,03:36:07
kalico-coffee,Kalico Coffee,,"https://www.google.com/maps/search/?api=1&query=3.1852929,101.7034899&query_place_id=ChIJ8cZCC_5JzDERb1udrm9tjn4",Kuala Lumpur,Kuala Lumpur,14,3.1852929,101.7034899,https://www.instagram.com/kalico.coffee,,,,https://wa.me/601111318797,20-03-2024,03:36:07
2-acres-cafe,2 Acres Cafe,,"https://www.google.com/maps/search/?api=1&query=5.3953601,100.2177438&query_place_id=ChIJCWDTNMvpSjAR_hryWswxRBs",Balik Pulau,Pulau Pinang,7,5.3953601,100.2177438,https://www.instagram.com/_2acres_,,,,https://wa.me/60172006128,20-03-2024,03:36:07
genggua-kopi-rumah-makan-rendang-tok-yeop,GengGua Kopi,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=4.7728896,100.9178582&query_place_id=ChIJjZ9DdOq9yjER1SaM-gXv2_Q",Kuala Kangsar,Perak,8,4.7728896,100.9178582,https://www.instagram.com/genggua.kopi,https://www.facebook.com/GengGua.Kopi,,https://www.tiktok.com/@gengguakopi,https://wa.me/601165652867,20-03-2024,03:36:07
by-the-way,By The Way,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=4.2305082,103.4213763&query_place_id=ChIJ5_XQ3-GHyDERPTxnsrim9zA",Chukai,Terengganu,11,4.2305082,103.4213763,https://www.instagram.com/bythewaybytexasstation,,,,https://wa.me/60193497260,20-03-2024,03:36:07
kaliko-coffee,Kaliko Coffee,"Muslim Owner,  Early Bird","https://www.google.com/maps/search/?api=1&query=3.0477767,101.5926933&query_place_id=ChIJ3yBTaslNzDERh7ATvO7Ug5o",Subang Jaya,Selangor,10,3.0477767,101.5926933,https://www.instagram.com/kaliko.coffee,https://www.facebook.com/kaliko.coffee,,,https://wa.me/60193660894,20-03-2024,03:36:07
wildtrak-kopi-seremban-2-station,Wildtrak Kopi,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=2.6818464,101.9113486&query_place_id=ChIJE0nC9sbnzTERm0mrXKO_QtA",Seremban,Negeri Sembilan,5,2.6818464,101.9113486,https://www.instagram.com/wildtrak_kopi_s2station,,,,https://wa.me/60134091312,20-03-2024,03:36:07
coffea-coffee-eco-ardence,Coffea Coffee,Night Owl,"https://www.google.com/maps/search/?api=1&query=3.0843809,101.5233285&query_place_id=ChIJkQ8ZlB5TzDERL3eOlaXXLBM",Shah Alam,Selangor,10,3.0843809,101.5233285,https://www.instagram.com/coffeacoffeemy,https://www.facebook.com/CoffeaCoffeeMY,,,,20-03-2024,03:36:07
lujayns-coffee,Lujayn's Coffee,Night Owl,"https://www.google.com/maps/search/?api=1&query=3.2097771,101.7441621&query_place_id=ChIJp3y3jqs5zDER5YKqum1wF3U",Kuala Lumpur,Kuala Lumpur,14,3.2097771,101.7441621,https://www.instagram.com/lujayns_coffee,,,,,20-03-2024,03:36:07
riss-coffee,Riss Coffee,"Muslim Owner,  Home,  Stall","https://www.google.com/maps/search/?api=1&query=3.5198176,103.3953094&query_place_id=ChIJU5tsCJpRzzER8kVZpOIIyRs",Pekan,Pahang,6,3.5198176,103.3953094,https://www.instagram.com/riss_coffee,https://www.facebook.com/profile.php?id=100054654330231,,https://www.tiktok.com/@rissukakopi,https://wa.me/601162625383,20-03-2024,03:36:07
kofi-penyu,Kofi Penyu,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=5.313503799999999,103.1315549&query_place_id=ChIJ6RxX3x-9tzERY1_DgN2kyvE",Kuala Terengganu,Terengganu,11,5.313503799999999,103.1315549,https://www.instagram.com/kofipenyu.my,https://www.facebook.com/kofipenyu.my,,,https://wa.me/60105675164,20-03-2024,03:36:07
lakeside,Lakeside,"Muslim Friendly,  Early Bird","https://www.google.com/maps/search/?api=1&query=2.7569766,101.7312403&query_place_id=ChIJJ3wDtIq_zTERLeLsfL7tPug",Sepang,Selangor,10,2.7569766,101.7312403,https://www.instagram.com/lakeside_sic,,,https://www.tiktok.com/@lakeside_sic_sepang,https://wa.me/60123602595,20-03-2024,03:36:07
brewhaus,Brewhäus,,"https://www.google.com/maps/search/?api=1&query=2.7314889,101.9876731&query_place_id=ChIJddmBsTvfzTERqCH_T3chH50",Seremban,Negeri Sembilan,5,2.7314889,101.9876731,https://www.instagram.com/brewhaus.my,,,,,20-03-2024,03:36:07
apam-kopi,Apam & Kopi,"Muslim Owner,  Stall","https://www.google.com/maps/search/?api=1&query=3.0730597,101.543412&query_place_id=ChIJD5vEDWVNzDER29JXnuBwoMw",Shah Alam,Selangor,10,3.0730597,101.543412,https://www.instagram.com/apamdankopi,,,,,20-03-2024,03:36:07
warung-ngarai,Warung Ngarai,"Muslim Owner,  Night Owl,  Home,  Early Bird","https://www.google.com/maps/search/?api=1&query=5.550359900000001,100.901282&query_place_id=ChIJZ9lBbYwhtTERA9QT_QIsyMc",Kupang,Kedah,2,5.550359900000001,100.901282,https://www.instagram.com/warungngarai,,,https://www.tiktok.com/@warungngarai,https://wa.me/60134446433,20-03-2024,03:36:07
thedaniellos-street-cafe,Thedaniellos Street Cafe,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.816769,103.3385835&query_place_id=ChIJ0zTPssO6yDERPgHVinvZSUg",Kuantan,Pahang,6,3.816769,103.3385835,https://www.instagram.com/thedaniellos,https://www.facebook.com/thedaniellos,,https://www.tiktok.com/@thedaniellos,https://wa.me/60169633637,20-03-2024,03:36:07
malaqa-coffeehouse,Malaqa Coffeehouse,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=2.1902605,102.2472605&query_place_id=ChIJX2fCq3Px0TERXqVXSbtx5SA",Melaka,Melaka,4,2.1902605,102.2472605,https://www.instagram.com/malaqacoffeehouse,,,https://www.tiktok.com/@malaqacoffeehouse,https://wa.me/60176171673,20-03-2024,03:36:07
pahit-manes,Pahit Manes,"Muslim Owner,  Night Owl,  Mobile,  Stall","https://www.google.com/maps/search/?api=1&query=1.9322315,102.8535124&query_place_id=ChIJL3c2JvFT0DEReh0QUDT4Dd8",Parit Sulong,Johor,1,1.9322315,102.8535124,https://www.instagram.com/pahitmanesmc,,,https://www.tiktok.com/@pahitmanesmc,https://wa.me/60105565141,20-03-2024,03:36:07
dream-coffee-pastry,Dream Coffee & Pastry,"Muslim Friendly,  Night Owl","https://www.google.com/maps/search/?api=1&query=6.130580699999999,102.2430701&query_place_id=ChIJ26Z41I2vtjERHYVows373tM",Kota Bharu,Kelantan,3,6.130580699999999,102.2430701,https://www.instagram.com/dream.coffee_kbr,https://www.facebook.com/profile.php?id=100081051474884,,,,20-03-2024,03:36:07
mind-coffee-roastery,Mind Coffee Roastery,Night Owl,"https://www.google.com/maps/search/?api=1&query=6.1183124,100.3647831&query_place_id=ChIJXxF3MJZDSzAR3ekN45Jshws",Alor Setar,Kedah,2,6.1183124,100.3647831,https://www.instagram.com/mindcoffeeroastery,,,,,20-03-2024,03:36:07
coffeecino-barista,Coffeecino Barista,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.2440226,102.2568208&query_place_id=ChIJtyHMqv7v0TERwkNQ98urjbw",Melaka,Melaka,4,2.2440226,102.2568208,https://www.instagram.com/coffeecinobarista,https://www.facebook.com/coffeecinobarista,,https://www.tiktok.com/@coffeecinobarista,https://wa.me/60102293145,20-03-2024,03:36:07
gadis-kopi,Gadis Kopi,"Muslim Owner,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=2.5852794,102.1003551&query_place_id=ChIJzUFwCQ0JzjERn5KWbSgTBEc",Rembau,Negeri Sembilan,5,2.5852794,102.1003551,https://www.instagram.com/gadiskopi.my,,,,,20-03-2024,03:36:07
cafe-goma,Cafe Goma,"Muslim Owner,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=2.5852794,102.1003551&query_place_id=ChIJzUFwCQ0JzjERn5KWbSgTBEc",Rembau,Negeri Sembilan,5,2.5852794,102.1003551,https://www.instagram.com/cafegomarembau,,,https://www.tiktok.com/@gomacaferembau,,20-03-2024,03:36:07
bal-kopi,BAL.kopi,"Muslim Owner,  Night Owl,  Stall","https://www.google.com/maps/search/?api=1&query=3.0114645,101.6057327&query_place_id=ChIJleEF62ezzTER7gg57IGoLmg",Puchong,Selangor,10,3.0114645,101.6057327,https://www.instagram.com/bal.kopi,,,,,20-03-2024,03:36:07
kedai-kofee,Kedai Kofee,"Muslim Owner,  Night Owl,  Stall","https://www.google.com/maps/search/?api=1&query=1.852431,103.0895065&query_place_id=ChIJKUtevRlf0DER_sWA3vmQSjg",Parit Raja,Johor,1,1.852431,103.0895065,https://www.instagram.com/kedaikofee_my,,,,https://wa.me/60193149547,20-03-2024,03:36:07
gherobox-coffee,Gherobox Coffee,"Muslim Owner,  Stall","https://www.google.com/maps/search/?api=1&query=5.8385969,102.3796381&query_place_id=ChIJhx1AebCTtjERTNglnNjFhiE",Pasir Puteh,Kelantan,3,5.8385969,102.3796381,,,,,https://wa.me/60164944613,20-03-2024,03:36:07
burn-cafe,Burn Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.279499299999999,103.1422954&query_place_id=ChIJfcQhUgm_tzERGZ1MresnVqc",Kuala Terengganu,Terengganu,11,5.279499299999999,103.1422954,https://www.instagram.com/burncafehq,,,,https://wa.me/60122494926,20-03-2024,03:36:07
d-syaz-slow-bar,D'Syaz Slow Bar,"Muslim Owner,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=6.1859861,102.263639&query_place_id=ChIJn__fYQSytjERn0c-HBFENjs",Kota Bharu,Kelantan,3,6.1859861,102.263639,https://www.instagram.com/dsyaz.slowbar,,,https://www.tiktok.com/@dsyazslowbar,https://wa.me/60179603850,20-03-2024,03:36:07
mim-nun-kopi,Mim Nun Kopi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.3296538,103.136681&query_place_id=ChIJYahdQqm_tzERBFNSDqDhdmM",Kuala Terengganu,Terengganu,11,5.3296538,103.136681,https://www.instagram.com/mimnunkopi,https://www.facebook.com/mimnunkopi,,,https://wa.me/60126009264,20-03-2024,03:36:07
breathtaking-cafe,Breathtaking Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.0078104,101.805838&query_place_id=ChIJiY0n3D_NzTERakW_7OKn03k",Kajang,Selangor,10,3.0078104,101.805838,https://www.instagram.com/breathtakingcafe,,,https://www.tiktok.com/@breathtakingcafe,,20-03-2024,03:36:07
25-detik,25 Detik,,"https://www.google.com/maps/search/?api=1&query=6.231722,100.4199228&query_place_id=ChIJUexGTNtZSzAR93OMvy0Pkls",Jitra,Kedah,2,6.231722,100.4199228,https://www.instagram.com/duapuluhlima.detik,,,,,20-03-2024,03:36:07
maxii-coffee,Maxii Coffee,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=6.1329506,102.237131&query_place_id=ChIJjzwuUcmvtjERVLk8xNAqr6o",Kota Bharu,Kelantan,3,6.1329506,102.237131,https://www.instagram.com/maxii_coffee,,,,,20-03-2024,03:36:07
koffee-simpang,Koffee Simpang,"Muslim Owner,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=3.243856,101.3159994&query_place_id=ChIJ1zxwM973zDERSQfyZNUP_i4",kuala selangor,Selangor,10,3.243856,101.3159994,https://www.instagram.com/koffee_simpang,https://www.facebook.com/koffee_simpang,,,https://wa.me/60172234308,20-03-2024,03:36:07
pressure-brew,Pressure Brew,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.9354185,102.3609662&query_place_id=ChIJTbfbr1pByTERImqUlI5htkI",Jerantut,Pahang,6,3.9354185,102.3609662,https://www.instagram.com/pressurebrew,,,,https://wa.me/60179480067,20-03-2024,03:36:07
the-coffee-live-station,The Coffee Live Station,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=4.4256512,103.4523696&query_place_id=ChIJK_DvTA55yDERLHarp3yxJrk",Kemasik,Terengganu,11,4.4256512,103.4523696,https://www.instagram.com/thecoffeelivestation,,,,https://wa.me/601116008670,20-03-2024,03:36:07
cerita-coffee,Cerita Coffee,"Muslim Owner,  Stall","https://www.google.com/maps/search/?api=1&query=5.5017832,100.5493693&query_place_id=ChIJkcuA8NDTSjARh-k4wlTgZV0",Padang Serai,Kedah,2,5.5017832,100.5493693,https://www.instagram.com/ceritacoffee.my,https://www.facebook.com/profile.php?id=100089583523251,,https://www.tiktok.com/@ceritacoffeebyariff,https://wa.me/601133885137,20-03-2024,03:36:07
ruang-ngopi,Ruang Ngopi,,"https://www.google.com/maps/?q=3.0745875,101.5261406",Shah Alam,Selangor,10,3.0745875,101.5261406,https://www.instagram.com/ruang_ngopi_,,,,,20-03-2024,03:36:07
kupi-tangkup,Kupi Tangkup,"Muslim Owner,  Night Owl,  Stall","https://www.google.com/maps/search/?api=1&query=3.1368943,102.3700211&query_place_id=ChIJL_cswkmMzjERClNDD7FxJR8",Kemayan,Pahang,6,3.1368943,102.3700211,https://www.instagram.com/syazida8287_kupitangkup,,,https://www.tiktok.com/@fadlyanisharidah,https://wa.me/60176827182,20-03-2024,03:36:07
pastribella,Pastribella,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9197372,101.63609&query_place_id=ChIJB3DMvVy3zTERYiQxgWkNdJk",Cyberjaya,Selangor,10,2.9197372,101.63609,https://www.instagram.com/pastribellabakeshop,https://www.facebook.com/pastribellabakeshop,,,https://wa.me/601154081125,20-03-2024,03:36:07
thirtythreetwo,Thirtythreetwo,"Muslim Owner,  Night Owl,  Stall","https://www.google.com/maps/search/?api=1&query=5.3496225,100.2336505&query_place_id=ChIJzaTgp-3rSjARYVtP_IRsAy0",Balik Pulau,Pulau Pinang,7,5.3496225,100.2336505,https://www.instagram.com/thirtythreetwo,,,,https://wa.me/60143053730,20-03-2024,03:36:07
celsius-coffee-shah-alam,Celsius Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.0898116,101.544806&query_place_id=ChIJFcHSHJlNzDERtGh5CheG0XE",Shah Alam,Selangor,10,3.0898116,101.544806,https://www.instagram.com/celsiuscoffeemy,https://www.facebook.com/celsiuscoffeecompany,https://www.twitter.com/celsiuscoffeeco,https://www.tiktok.com/@specialtycoffeeandbites,https://wa.me/60172292517,20-03-2024,03:36:07
foto-kofi-cafe,Foto Kofi Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9885801,101.6359986&query_place_id=ChIJI73Psxi1zTER9D0Kqz1nU1c",Puchong,Selangor,10,2.9885801,101.6359986,https://www.instagram.com/_fotokofi,,,,https://wa.me/601139150461,20-03-2024,03:36:07
j-a-coffee,J&A Coffee,"Muslim Owner,  Stall","https://www.google.com/maps/?q=2.2013661,102.2529031",Melaka,Melaka,4,2.2013661,102.2529031,https://www.instagram.com/j_acoffee.byjonaida,https://www.facebook.com/profile.php?id=100063730996924,,,https://wa.me/60123543814,20-03-2024,03:36:07
raso-coffee,Raso Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.4244046,100.1975412&query_place_id=ChIJNZwlwaSZTDAR-wJlUE56JUw",Kangar,Perlis,9,6.4244046,100.1975412,https://www.instagram.com/rasocoffee,https://www.facebook.com/rasocoffee,,https://www.tiktok.com/@rasocoffee,https://wa.me/601114745089,20-03-2024,03:36:07
croffee-co,Croffee.co,"Muslim Owner,  Night Owl,  Early Bird,  Stall","https://www.google.com/maps/search/?api=1&query=1.504191,103.7091347&query_place_id=ChIJBV9uYQxz2jER9pg1Vk6Dc_A",Johor Bahru,Johor,1,1.504191,103.7091347,https://www.instagram.com/croffee.co,,,https://www.tiktok.com/@croffee.co,https://wa.me/60104289597,20-03-2024,03:36:07
dolce-cafe,Dolce Cafe,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.8243932,103.3368988&query_place_id=ChIJ151-Wnm7yDERHHW7y_bjMeA",Kuantan,Pahang,6,3.8243932,103.3368988,https://www.instagram.com/dolcecafe.kuantan,,,,https://wa.me/60102024815,20-03-2024,03:36:07
ihsani-cafe,Ihsani Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=4.3618861,100.9775536&query_place_id=ChIJkTzzuZrfyjERJd8EpxszxlE",Seri Iskandar,Perak,8,4.3618861,100.9775536,https://www.instagram.com/ihsanicafe,,,,https://wa.me/60165997454,20-03-2024,03:36:07
